,index,product_id,description,details,name,brand_category,is_work,is_nightout,is_daytonight,is_vacation,is_workout,is_weekend,is_coldweather
3636,6245,01E601CA5JFBXM0C5MX8JF0CV2,voluminous puffed sleeve bring victorian style drama button front blouse cut crisp cotton poplin,woman featured simone shop unknown name detail dtype object,willa puff sleeve cotton blouse,unknown,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3637,6246,01E6019J91D5KYFWY0NN2FPTK1,pleated shoulder give tie dye shift sweet yet strong silhouette,woman clothing skirt unknown name detail dtype object,manon tie dye long sleeve dress,unknown,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3638,6247,01E603QQDG01REDR19R2E9NSF4,speckled pattern softly gathered midi dress inspired dutch wax print japanese shibori technique worldly handcrafted feel,woman jewelry ring unknown name detail dtype object,kemala midi dress,unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3639,6248,01E6029XTV6SWE56PC3FYDNTA1,tassel tipped tie drape neckline flowy tiered midi sprouting layer ruffle shoulder,woman jewelry earring unknown name detail dtype object,linnea floral midi dress,unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3640,6249,01E600WE4002N0JDY2GZ0V9W4F,flowy silk shift covered bloom showered silvery fleck inspired dutch wax print japanese shibori technique handcrafted feel,home hi tech home room accent unknown name detail dtype object,emmeline long sleeve silk blend minidress,unknown,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3641,6250,01E5ZS9JWEMYAZ5YYSGYZPKJAV,vivid pattern floaty tiered frock inspired dutch wax print japanese shibori technique worldly handcrafted feel,men store shoe boot unknown name detail dtype object,ellyn tiered midi dress,unknown,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3642,6251,01E6019W6MKPAMD8C6Y72AJG81,puffed ruched sleeve bring soft texture volume flowy silk softened dress covered prickly floral print,unknown unknown name detail dtype object,nadia floral long sleeve midi dress,unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3643,6252,01E60365PDRP7HQBYEW8PF22GC,topstitched tie belt put flattering twist wide leg jean front back patch pocket lend charming retro touch,men unknown name detail dtype object,wade tie waist jean,unknown,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3644,6255,01E5ZWK6PS4BBEN3JGCR522ZEB,pale blue silk gathered crinkly pleat give graceful movement tactile appeal plunging line dress,woman clothing dress unknown name detail dtype object,elodie pleated silk midi dress,unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3645,6258,01E5ZTTQ1YPJR4TM31SMFMGDSP,fleck golden jacquard rain across flowy silk frock inspired dutch wax print japanese shibori technique worldly handcrafted feel,unknown unknown name detail dtype object,kemala silk blend maxi dress,unknown,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3646,6259,01E5ZTSFRBG4MNPWBS3080FQWV,wavy stripe whimsically pattern puff sleeve sweater done airy open knit,unknown unknown name detail dtype object,luciana wave stripe sweater,unknown,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3647,6260,01E5ZWQFQMCGD4MGQDM1NFBWBB,tinsel like stripe bring festive flair silky top trimmed trailing ruffle pretty smocked cuff,woman clothing swimwear unknown name detail dtype object,lucinda metallic stripe silk blend blouse,unknown,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3648,6261,01E5ZWKT58YRDC8FXAVPFPBEPJ,fluttery ruffled trail give bustier like structure softly ruched bodice ethereal silk midi dress,woman jewelry ring unknown name detail dtype object,florence ruffle trim silk midi dress,unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3649,6262,01E5ZVNX124BZ1W0VJT4B5WC20,tiered ruffle deliver dramatic volume movement sleeve crisp cotton top,unknown unknown name detail dtype object,tulia ruffle sleeve blouse,unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3650,6263,01E5ZZ0XGF0PV5PC8TVE9GFPTG,delicate ruffle frill shirred yoke billowy sleeve waist silk habotai dress flouncy hem,woman jewelry ring unknown name detail dtype object,abilene ruffle silk dress,unknown,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3651,6264,01E5ZVA9834NJRKE0B9HTZ7PKN,tonal bead clustered tiny bloom sprout across boho crop top made crisp airy cotton,woman jewelry earring unknown name detail dtype object,zola beaded crop top,unknown,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3652,6265,01E5ZVJZRDWSE2HXKW0ZTCC651,stretch softened denim short feature high fold waist key styling technique spring collection,unknown unknown name detail dtype object,kase foldover denim short,unknown,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3653,6266,01E5ZW1T2K1TJJK9M82CCM7SVG,stretch softened jean tapering lattice tied cuff feature high fold waist key styling technique spring collection,shirt top unknown name detail dtype object,kingston foldover jean,unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3654,6267,01E5ZVKKFMJ9PDM6WGH7J4ZS1F,check cotton skirt feature peplum style waist colorful woven geo pattern highlight style leg baring silhouette,men unknown name detail dtype object,merida check cotton skirt,unknown,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3655,6268,01E5ZYE9MKJMN72FPSZF674EN0,stretch denim structured robust seam give floral puff shoulder dress rugged attitude,woman clothing top unknown name detail dtype object,wren floral long s leeve denim dress,unknown,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3656,6269,01E5ZX4ERWGB3Z0JWJDCG8CVGQ,puff sleeve flouncy tier give fan print cotton line sweet summery look,men sweater pullover unknown name detail dtype object,juniper puff sleeve midi dress,unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3657,6270,01E5ZYNRQ4VB588485GP8Q9F7C,intricate embroidery sun bleached tone detailing flouncy blouson dress take inspiration panamanian mola textile,woman unknown name detail dtype object,omaira long sleeve minidress,unknown,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3658,6271,01E5ZVE8JPFHGZBCRF678FGGW7,metallic thread shot dreamy ruffled frock subtly sparkle light hit right,unknown unknown name detail dtype object,renata silk blend peasant dress,unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3659,6274,01E606PY31WK6TPGFGN6EKJW1Q,metallic fleck illuminate earthy shibori dyed pattern fluttery ruffled minidress,woman clothing top unknown name detail dtype object,natalia metallic shibori long sleeve silk blend dress,unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3660,6275,01E606AVX7BRGY0PJDHK7HVG2A,roomy pocket robust seam give wide leg jean distinctly utilitarian feel,woman jewelry bracelet unknown name detail dtype object,greer wide leg jean,unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3661,6276,01E5ZV8XCQWE58HA85WNG4PYFF,mottled pattern billowy bow tied dress inspired dutch wax print japanese shibori technique worldly handcrafted feel,men store apparel casual button shirt unknown name detail dtype object,kesia long sleeve minidress,unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3662,6277,01E60462RZQ5CSG8J1YXDMN5PQ,metallic fleck illuminate earthy shibori dyed pattern fluttery ruffled top,woman clothing dress unknown name detail dtype object,isadora metallic shibori silk blend georgette blouse,unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3663,6278,01E600RA172TMGPF1T48VHV7GS,patchworked stripe give gorgeous color billowy sleeve richly pleated blouse,kid designer shop kid shoe baby unknown name detail dtype object,rosa stripe sleeve blouse,unknown,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3664,6279,01E5ZSPTV32NZQK6WZEGAP4V1W,soft frill separate tier flowy silk line dress done eye catching chartreuse,woman jewelry bracelet unknown name detail dtype object,rosalind ruffle tier silk midi dress,unknown,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3665,6280,01E5ZZXJXR9P1HMSNJFA7J9JMH,touch stretch softens sturdy denim trucker decorated bohemian block print bloom,jewelry accessory sunglass reader cateye je unknown name detail dtype object,griffin floral denim jacket,unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3666,6281,01E5ZTEBF0KR60Y9P77GVWTDC6,latticed lace heart add lovely accent intricate tonal embroidery circling puffed sleeve trapeze hem airy gathered cotton blouse,kid boy toddler boy pajama unknown name detail dtype object,blythe embroidered puff sleeve cotton blouse,unknown,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3667,6282,01E5ZZB92JJT1BNYKF0GG87DRY,golden thread form glimmering grid across boxy cropped blouse styled softly puffed sleeve signature ulla sweetness,woman jewelry earring unknown name detail dtype object,jude plaid crop top,unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3668,6283,01E600E7TXDG57Z0F98B765R5Q,robust seam give sturdy structure bone white jean tapered silhouette reminiscent,unknown unknown name detail dtype object,storm tie waist tapered jean,unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3669,6284,01E6061HTGNYMWSQS1PD9M62EH,breezy white eyelet shift dress look even fresher pronounced cutout pattern accenting neckline scalloped hem puffed sleeve,woman shoe pump unknown name detail dtype object,simone puff sleeve eyelet shift dress,unknown,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3670,6285,01E6050G97RC9ZJ9CS19NTR9Y8,jaunty tie whimsically detail denim midi dyed lemony hue,men unknown name detail dtype object,virgil tie waist midi skirt,unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3671,6286,01E6055WC1N608JMDTE8H31G6J,ruffled tier bring sweet signature flounce blooming floral midi dress,woman jewelry necklace unknown name detail dtype object,arlene ruffle tiered midi dress,unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3672,6287,01E2ER5YGNXD62KG1YMHR28TBE,chunky cotton sweater prettiest rose hue split side enhance loose easy feel,unknown unknown name detail dtype object,cosima split hem sweater,unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3673,6289,01E6009TKDR3FK8RW3YM6BV5QJ,contemporary version peasant blouse styled extra long tie trail wide split neck bracelet length cuff,woman clothing dress unknown name detail dtype object,romantic cotton top,unknown,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3674,6290,01E604CFZ5ZBBY6SH4BM30WK1Q,inspired tropical protea flower buttery soft lambskin leather bag cinch drawstring subtly mimic cup shape namesake bloom,unknown unknown name detail dtype object,protea drawstring leather bag,unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3675,6291,01E60166ME1NNG9K96S405PCE1,simply designed expertly crafted fan favorite bucket bag made italy scratch resistant saffiano leather,woman bag top handle bag unknown name detail dtype object,mini saffiano leather bucket bag,unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3676,6292,01E5ZXS7BMG0F521HGEGKZX40M,chunky wool sweater forgoes embellishment timeless cozy look,woman jewelry ring unknown name detail dtype object,wool crewneck sweater,unknown,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3677,6293,01E606Q2SK4WSQ4ANQ9KZRKQCW,scaled version mansur gavriel cult status tote crafted vegetable tanned italian leather wear uniquely time,woman clothing jumpsuit unknown name detail dtype object,small leather tote,unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3678,6294,01E2P6QHT2NF5HMYFP43XJ5Z21,aptly named elegant sophistication frame bag crafted vegetable tanned italian leather wear beautifully time,men sweater unknown name detail dtype object,elegant leather bag,unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3679,6295,01E2P5VXGMRK9BYJXS9GR6ZDH1,simply designed expertly crafted fan favorite bucket bag made pleated italian leather develop rich patina time,woman clothing dress unknown name detail dtype object,mini pleat leather bucket bag,unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3680,6296,01E2P5H2N6CT89WEQ8Y7136HPW,unknowntoken,woman jewelry pendant unknown name detail dtype object,mini leather bucket bag,unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3681,6297,01E2P6C3CHSAWBS7EFVEYX7BGJ,drawstring bow tie brings ladylike charm miniature tote crafted vegetable tanned italian leather wear uniquely time,woman clothing dress unknown name detail dtype object,mini mini sun leather bag,unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3682,6298,01E2P1Y6SBNKVZTQY2W430J188,softly pleated sleeve texture easy line midi made crisp moss green poplin,pant unknown name detail dtype object,pleat sleeve poplin midi dress,unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3683,6299,01E2P5STMDZ3P5Q9J72DR8YSXP,full skirted shirtdress made even charming small scale gingham pattern sweet bow tied belt,unknown unknown name detail dtype object,belted gingham midi shirtdress,unknown,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3684,6300,01E2P8EYBMCMSPFXMERRQ2439P,sure standby season come classically minimal tote crafted vegetable tanned italian leather wear uniquely time,woman clothing dress unknown name detail dtype object,large leather tote,unknown,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3685,6301,01E2P5NN5J5QKT39Q3KQFRT8FK,simply designed expertly crafted fan favorite bucket bag made ultra smooth italian leather,woman new unknown name detail dtype object,baby leather bucket bag,unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3686,6302,01E2P1DQ34Q4KA2B4WK7MGM348,carried countless cool girl drawstring cinched bag scaled still spacious design hold daily essential,unknown unknown name detail dtype object,mini lady leather bag,unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3687,6303,01E2P5C5EYATXS851HBVY96Y10,succulent hue saturates smooth cotton top cut boxy silhouette gathered jewel neck sweet cap sleeve,woman clothing top unknown name detail dtype object,ruched neck cotton top,unknown,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3688,6304,01E5ZS3R9JD696YWGK9NSG56E1,vintage nostalgia meet contemporary minimalism structured circle bag crafted vegetable tanned italian leather wear uniquely time,woman jewelry ring unknown name detail dtype object,leather circle crossbody bag,unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3689,6305,01E2P5EMCFM2TVC2R88327PHBA,aptly named elegant sophistication frame bag crafted rich croc embossed italian leather detailed impeccable topstitching,woman clothing pant unknown name detail dtype object,elegant croc embossed leather bag,unknown,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3690,6306,01E2P2KDWFH153WE5MT3PCYJHS,lightly structured silhouette threaded knotted drawstring highlight supple lambskin leather mini bag adjustable shoulder strap,woman clothing coat unknown name detail dtype object,mini lambskin leather drawstring bag,unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3691,6307,01E2P57JE6SGVGB8AD0HPXK21S,cashmere softened wool cardigan knit long slouchy easy layering,woman jewelry earring unknown name detail dtype object,longline wool cashmere cardigan,unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3692,6308,01E2P4GAAJRVZ73E0Z9ZP9T4W7,classically minimal expertly crafted drawstring backpack made vegetable tanned italian leather develop rich patina time,woman clothing dress unknown name detail dtype object,mini leather backpack,unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3693,6309,01E2P33YFJ3VQT7S6PQHDZZY4E,sleek simple supremely versatile oversized italian leather tote one carry year come,woman jewelry bracelet unknown name detail dtype object,oversize lambskin leather tote,unknown,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3694,6310,01E2P3N00J758E42ZC1VQWY4EJ,saturated succulent hue smooth cotton capri offer unstudied ease pull design polished belt loop ultrawide hem,unknown unknown name detail dtype object,poplin pull pant,unknown,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3695,6311,01E2P2ZS61CVF3RCX7PS57FJXV,simply designed expertly crafted structured flap bag made vegetable tanned italian leather develop rich patina time,woman jewelry necklace unknown name detail dtype object,leather crossbody bag,unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3696,6312,01E2P4PQJH5KXSRWPJXXPNA9CD,lightly structured silhouette threaded knotted drawstring highlight supple suede mini bag adjustable shoulder strap,woman clothing dress unknown name detail dtype object,mini suede drawstring bag,unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3697,6313,01E2P1Z8YXQTBTKRBNNWWM6AB9,supple lambskin leather ruched gathered create puffy cloud like silhouette stylish frame clutch make elegant everyday statement,unknown unknown name detail dtype object,cloud lambskin clutch,unknown,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3698,6314,01E2P0YX4CC7X2A1RENC7JZ09D,sleek simple supremely versatile spacious italian leather tote one carry year come,kid girl toddler girl top kid unknown name detail dtype object,large leather tote,unknown,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3699,6315,01E2P54ZYTSNVCDDZR8N17MXA3,dual zip compartment offer twice stylish ease boxy crossbody bag crafted italian lambskin ultra smooth buttery soft feel,unknown unknown name detail dtype object,double zip lambskin leather crossbody bag,unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3700,6316,01E2P2SSCMXEGYHZQFB4388CQZ,classic gingham check make knee length wrap skirt feel like summery staple,woman unknown name detail dtype object,gingham wrap skirt,unknown,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3701,6317,01E2P2AKNAJD2W0T2X02RKDJ8R,unknowntoken,woman clothing skirt unknown name detail dtype object,mini mini leather bucket bag,unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3702,6318,01E2P4SAHZJK33ZB7FRKD2PQQ2,boxy relaxed silhouette amp coziness cashmere softened wool sweater,woman apparel sale apparel unknown name detail dtype object,wool cashmere mock neck sweater,unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3703,6319,01E2P1C1DE194MSMHHA199YX7F,wool trouser tailored easy straight leg silhouette effuse timeless elegance,woman clothing dress unknown name detail dtype object,straight leg wool pant,unknown,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3704,6320,01E2P21D9J7YE6DCYB6T0KXJ0G,lightly structured silhouette threaded knotted drawstring highlight supple lambskin leather compact bag adjustable shoulder strap,unknown unknown name detail dtype object,lambskin leather drawstring bag,unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3705,6321,01E2P1ABH4M1T1PJTD5J18PZ2C,subtly sloping hem add bit quirk summery gingham top,woman clothing coat unknown name detail dtype object,gingham asymmetrical top,unknown,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3706,6322,01E2P1WNXMV91KEM1HMR873TQV,simply designed expertly crafted fan favorite bucket bag made vegetable tanned italian leather,woman jewelry necklace unknown name detail dtype object,baby leather bucket bag,unknown,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3707,6323,01E2P3MC6S1XAKVC428H8GEP84,sleek simple supremely versatile spacious italian leather tote one carry year come,woman clothing swimwear unknown name detail dtype object,large leather tote,unknown,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3708,6324,01E2P2ZF4JPFZ5EG9JWT117DFD,sized every bit stylish miniature leather bag showcase mansur gavriel minimalist sophistication superb italian craftsmanship,kid shoe boy kid shoe girl unknown name detail dtype object,mini lady leather bag,unknown,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3709,6325,01E2P4BE399W1CWXTKQCDBTGJQ,classic gingham check bring summery style loose easy shift made crisp cotton,kid baby gear playards activity chair unknown name detail dtype object,gingham shift dress,unknown,0.0,0.0,0.0,1.0,0.0,1.0,0.0
